,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,price_per_sqft
1177,585000,2,1.75,1280,7110,1.0,0,0,4,7,1000,280,1955,98118,47.5569,-122.273,1550,6835,457.03125
1178,328000,4,3.25,3380,7500,2.0,0,3,3,7,2420,960,1990,98198,47.4092,-122.33,1920,7500,97.0414201183432
1179,749950,4,2.75,2910,18700,1.0,0,0,3,9,2210,700,1957,98177,47.7557,-122.368,2420,26140,257.7147766323024
1180,826000,4,2.5,3060,7140,2.0,0,0,3,9,3060,0,2006,98027,47.5393,-121.99799999999999,3240,6218,269.93464052287584
1181,535000,3,1.0,1330,40259,1.0,0,0,4,7,1330,0,1977,98024,47.552,-121.89,1710,34787,402.25563909774434
1182,925000,4,2.5,3300,101930,2.0,0,0,4,10,3300,0,1991,98029,47.576,-121.976,2880,213879,280.3030303030303
1183,875000,3,3.5,3250,6000,2.0,0,0,3,10,2500,750,2001,98136,47.5533,-122.391,1650,6000,269.2307692307692
1184,902000,4,2.25,2530,9200,1.0,0,0,5,9,1570,960,1976,98006,47.5612,-122.152,3030,9400,356.5217391304348
1185,423000,3,1.0,1830,13900,1.0,0,0,3,7,1830,0,1951,98133,47.7654,-122.352,1840,10667,231.14754098360655
1186,235000,3,1.0,1170,11100,1.0,0,0,4,6,1170,0,1968,98059,47.4954,-122.164,2080,8481,200.85470085470087
1187,545000,2,2.0,2930,14057,1.0,0,2,4,8,1680,1250,1980,98070,47.4025,-122.463,2234,61011,186.00682593856655
1188,343000,2,1.0,1230,7560,1.0,0,0,3,7,1230,0,1961,98133,47.7298,-122.34,1270,7560,278.8617886178862
1189,334950,3,2.5,1620,2930,2.0,0,0,3,8,1620,0,2002,98058,47.4491,-122.12,1900,2943,206.75925925925927
1190,405000,3,1.75,1760,5355,1.0,0,0,3,7,1160,600,1956,98118,47.5368,-122.26700000000001,1790,6225,230.11363636363637
1191,220000,4,1.0,1440,8250,1.0,0,0,3,7,1440,0,1959,98188,47.4325,-122.291,1440,8466,152.77777777777777
1192,173000,2,1.0,1740,8100,1.0,0,0,3,6,1050,690,1947,98168,47.4942,-122.304,960,8100,99.42528735632185
1193,655000,3,1.0,1270,3600,1.5,0,0,3,7,1270,0,1906,98119,47.6368,-122.37,1710,3600,515.7480314960629
1194,406000,2,1.0,880,3000,1.0,0,0,3,6,880,0,1924,98115,47.6749,-122.323,890,3000,461.3636363636364
1195,632000,6,2.5,2560,8320,1.0,0,0,3,7,1370,1190,1961,98125,47.7021,-122.287,2360,7800,246.875
1196,357000,5,2.75,1540,4000,1.0,0,0,3,7,1140,400,1990,98106,47.533,-122.354,1630,4000,231.8181818181818
1197,361000,3,1.75,1150,17585,1.0,0,0,3,7,1150,0,1964,98014,47.6503,-121.90799999999999,1200,7500,313.9130434782609
1198,277000,2,1.0,770,8149,1.0,0,0,3,6,770,0,1948,98155,47.7458,-122.29799999999999,1160,8149,359.7402597402597
1199,630000,4,3.75,4610,40202,1.0,0,0,4,10,2500,2110,1980,98027,47.4599,-122.0,3050,41056,136.65943600867678
1200,254000,3,2.5,1850,4597,2.0,0,0,3,8,1850,0,2003,98042,47.3755,-122.13600000000001,2210,5000,137.2972972972973
1201,472800,3,2.25,1840,8400,1.0,0,0,3,8,1290,550,1961,98006,47.5497,-122.17200000000001,2110,8400,256.95652173913044
1202,263000,3,1.75,1490,3800,1.0,0,0,3,6,700,790,1913,98118,47.5554,-122.27,2180,4000,176.51006711409397
1203,510000,3,1.75,1490,3800,1.0,0,0,3,6,700,790,1913,98118,47.5554,-122.27,2180,4000,342.28187919463085
1204,179950,3,1.0,960,10125,1.0,0,0,4,7,960,0,1952,98003,47.3335,-122.305,1250,9769,187.44791666666666
1205,525000,4,2.25,1580,7307,1.0,0,0,3,8,1160,420,1973,98027,47.568999999999996,-122.086,2020,7458,332.27848101265823
1206,479000,3,2.5,1260,889,3.0,0,0,3,8,1260,0,2008,98109,47.6277,-122.345,1340,1324,380.1587301587302
1207,651000,3,2.0,1940,6440,1.0,0,2,5,7,970,970,1940,98116,47.5664,-122.389,1730,4640,335.5670103092784
1209,392400,5,2.5,2520,27951,1.5,0,0,3,7,1890,630,1942,98155,47.7733,-122.318,1830,14373,155.71428571428572
1210,585000,4,1.75,1760,5356,1.0,0,0,4,7,920,840,1950,98115,47.678999999999995,-122.288,1680,5184,332.3863636363636
1211,460000,4,2.5,4190,7504,2.0,0,0,3,7,4190,0,2004,98058,47.4394,-122.11399999999999,2480,6727,109.78520286396181
1212,470000,3,1.0,1170,4400,1.0,0,0,3,7,870,300,1951,98199,47.6584,-122.391,1240,4400,401.70940170940173
1213,245000,3,2.5,1600,4271,2.0,0,0,3,7,1600,0,2003,98038,47.386,-122.036,1520,3225,153.125
1214,500000,4,2.0,2760,27631,2.0,0,0,4,8,1800,960,1978,98155,47.7484,-122.291,2490,13158,181.15942028985506
1215,455000,3,2.5,2090,8653,2.0,0,0,3,8,2090,0,1989,98011,47.7498,-122.184,2090,6396,217.70334928229664
1216,485500,4,2.5,2320,3974,2.0,0,0,3,7,2320,0,1999,98065,47.532,-121.88,2620,4539,209.26724137931035
1218,100000,2,1.0,770,17334,1.0,0,0,3,7,770,0,1978,98001,47.2997,-122.26899999999999,1480,17334,129.87012987012986
1219,307000,3,1.75,1410,16105,1.0,0,0,3,7,1410,0,1982,98014,47.6927,-121.913,1550,18615,217.7304964539007
1220,475000,4,3.5,3660,14401,2.0,0,0,3,10,2660,1000,1994,98023,47.3076,-122.396,2780,10653,129.78142076502732
1221,330000,4,2.5,2180,7210,1.0,0,0,3,7,1190,990,1972,98011,47.7419,-122.181,2070,7210,151.37614678899084
1222,130000,3,1.0,1110,7520,1.0,0,0,4,7,1110,0,1960,98033,47.683,-122.176,1440,8400,117.11711711711712
1223,320000,3,2.5,2280,7417,2.0,0,0,3,8,2280,0,1998,98001,47.3557,-122.27799999999999,2370,6443,140.35087719298247
1224,735000,4,2.5,2820,6180,2.0,0,0,3,9,2050,770,2013,98118,47.5529,-122.281,1390,4635,260.63829787234044
1225,365000,4,2.5,1570,9600,1.0,0,0,3,7,800,770,1972,98155,47.7757,-122.303,1340,9110,232.48407643312103
1226,234000,3,1.5,1200,11935,1.0,0,0,4,7,1200,0,1968,98042,47.3434,-122.08200000000001,1350,11935,195.0
1227,211000,4,2.0,1710,8288,1.5,0,0,3,7,1710,0,1970,98031,47.3947,-122.17399999999999,1710,7200,123.39181286549707
1228,680000,6,3.5,3000,6320,2.0,0,2,3,8,2400,600,1969,98118,47.562,-122.279,1720,6360,226.66666666666666
1229,457000,4,3.0,2800,7845,2.0,0,0,3,8,2800,0,2002,98038,47.3544,-122.01299999999999,2800,6977,163.21428571428572
1230,349000,3,2.25,1640,7261,2.0,0,0,3,7,1640,0,1989,98034,47.7192,-122.176,1640,6789,212.8048780487805
1231,360000,3,2.75,2030,6840,1.0,0,0,3,7,1210,820,1979,98108,47.5413,-122.29899999999999,1910,6365,177.3399014778325
1232,350000,4,2.5,2530,10155,2.0,0,0,3,8,2530,0,1998,98042,47.351000000000006,-122.146,2330,7205,138.3399209486166
1233,208000,3,1.0,990,7420,1.0,0,0,5,6,990,0,1960,98002,47.2898,-122.221,1010,7420,210.1010101010101
1234,250275,2,1.0,790,11234,1.0,0,0,4,6,790,0,1942,98166,47.4413,-122.34899999999999,1930,11871,316.80379746835445
1235,435000,2,1.0,790,11234,1.0,0,0,4,6,790,0,1942,98166,47.4413,-122.34899999999999,1930,11871,550.632911392405
1236,270000,3,1.75,1800,7763,1.0,0,0,3,6,1470,330,1984,98030,47.3766,-122.184,1440,7483,150.0
1237,438000,3,1.75,1650,12940,1.0,0,0,4,7,1650,0,1961,98028,47.7629,-122.26799999999999,2830,12600,265.45454545454544
1238,659000,4,2.0,1980,23625,2.0,0,0,3,8,1980,0,1938,98072,47.7553,-122.09200000000001,2300,24640,332.82828282828285
1239,645000,4,2.75,2340,6350,1.0,0,0,4,7,1310,1030,1974,98126,47.5559,-122.37899999999999,2020,6350,275.64102564102564
1240,685100,4,2.5,2790,5423,2.0,0,0,3,9,2790,0,1999,98074,47.6085,-122.01700000000001,2450,6453,245.55555555555554
1241,350000,7,3.0,2800,9569,1.0,0,2,3,7,1400,1400,1963,98056,47.5102,-122.18299999999999,2150,7333,125.0
1242,375000,2,1.0,1840,81892,1.0,0,0,3,6,1840,0,1955,98072,47.7694,-122.124,2550,40089,203.80434782608697
1243,170000,3,1.5,1350,81549,1.0,0,0,2,7,1350,0,1966,98092,47.3099,-122.09,2220,93825,125.92592592592592
1244,880000,4,2.5,3030,3841,3.0,0,0,3,9,3030,0,2005,98117,47.6781,-122.369,1080,4922,290.42904290429044
1245,410500,4,2.5,1980,5000,2.0,0,0,3,8,1980,0,2008,98014,47.6492,-121.90799999999999,1400,8500,207.32323232323233
1246,780000,4,2.5,3690,13609,2.0,0,2,3,10,3690,0,1996,98075,47.5872,-121.97200000000001,3600,13609,211.3821138211382
1248,449000,2,1.75,1510,6852,1.0,0,0,3,8,1510,0,2005,98053,47.7073,-122.012,1510,5912,297.35099337748346
1249,546000,3,1.75,2000,5000,1.0,0,0,4,7,1110,890,1921,98117,47.6859,-122.399,1750,5000,273.0
1250,317000,3,2.0,1760,11410,1.0,0,0,5,7,1060,700,1977,98058,47.4528,-122.163,1680,9165,180.11363636363637
1251,276900,3,1.0,1270,7566,1.0,0,0,4,7,1270,0,1958,98056,47.5074,-122.175,1780,7520,218.03149606299212
1252,399000,5,2.0,2620,7030,1.0,0,0,3,8,1420,1200,1965,98133,47.7338,-122.352,1360,7964,152.29007633587787
1253,495000,5,2.75,2630,10165,1.0,0,0,4,8,1690,940,1976,98027,47.5196,-122.04899999999999,2440,10165,188.21292775665398
1254,258000,3,1.75,2270,9000,1.0,0,0,4,8,1330,940,1978,98023,47.3077,-122.381,2090,8400,113.65638766519824
1255,600000,2,2.5,2410,102366,1.0,0,0,4,7,1940,470,1912,98024,47.5629,-121.91799999999999,2460,310582,248.96265560165975
1256,265000,3,2.75,1120,881,3.0,0,0,3,8,1120,0,1999,98103,47.6914,-122.34299999999999,1120,1087,236.60714285714286
1257,321000,5,2.75,3030,7000,1.0,0,0,4,7,1540,1490,1978,98032,47.3661,-122.28,1790,7330,105.94059405940594
1258,682000,5,2.25,2120,4000,1.5,0,0,4,7,1720,400,1910,98109,47.644,-122.353,1960,4000,321.6981132075472
1259,295700,4,2.5,1720,5805,2.0,0,0,3,8,1720,0,2000,98092,47.3286,-122.208,2360,7700,171.91860465116278
1260,609000,4,2.5,2150,37981,2.0,0,0,3,9,2150,0,1985,98052,47.7227,-122.098,2450,37981,283.25581395348837
1262,530000,3,2.25,2010,11817,2.0,0,0,4,8,2010,0,1986,98029,47.5665,-122.023,2190,10168,263.681592039801
1263,614000,5,2.5,3150,5150,2.0,0,0,5,8,1870,1280,1907,98118,47.5506,-122.26899999999999,1550,5150,194.9206349206349
1264,390000,3,2.5,2500,21780,1.0,0,0,3,8,1770,730,1986,98092,47.3282,-122.198,2670,23400,156.0
1265,467000,3,2.5,1690,6642,2.0,0,0,3,7,1690,0,2004,98053,47.6793,-122.03299999999999,2120,5080,276.3313609467456
1266,484000,6,2.5,3300,13501,1.0,0,0,3,8,2060,1240,1980,98059,47.5116,-122.163,2060,8745,146.66666666666666
1267,340000,3,2.5,1240,1115,3.0,0,0,3,8,1240,0,2003,98103,47.6985,-122.34,1410,1355,274.19354838709677
1268,302495,3,2.5,2200,7201,2.0,0,0,3,8,2200,0,1994,98030,47.3821,-122.20700000000001,2250,7240,137.49772727272727
1269,532500,3,1.75,1620,3360,1.0,0,0,5,7,980,640,1927,98117,47.6886,-122.361,1400,3840,328.7037037037037
1270,441500,3,2.5,2420,9592,2.0,0,0,3,8,1780,640,1993,98059,47.5093,-122.15299999999999,2420,9145,182.43801652892563
1271,470000,4,2.5,2680,8062,1.0,0,3,4,7,1530,1150,1967,98198,47.4132,-122.32799999999999,1920,8600,175.37313432835822
1273,590000,3,2.5,2400,99752,1.0,0,0,3,9,2400,0,1996,98058,47.3917,-122.084,2800,98010,245.83333333333334
1274,320000,3,1.75,2300,12000,1.0,0,0,3,8,1770,530,1942,98133,47.7599,-122.34299999999999,2030,6000,139.1304347826087
1275,363000,2,2.0,920,1201,2.0,0,0,3,8,800,120,2009,98144,47.5926,-122.295,1150,1161,394.5652173913044
1276,747500,4,2.25,2350,18600,2.0,0,0,4,9,2350,0,1977,98028,47.7473,-122.257,2880,14400,318.0851063829787
1277,750000,2,2.5,2630,7957,2.0,0,0,3,8,2630,0,2003,98053,47.7106,-122.023,2305,7220,285.17110266159693
1278,831000,4,3.0,2170,4000,2.0,0,0,4,9,1610,560,1982,98112,47.6196,-122.292,1670,4000,382.94930875576034
1279,403000,3,2.5,1700,4125,2.0,0,0,3,7,1700,0,2004,98065,47.5305,-121.854,1970,4105,237.05882352941177
1280,445000,3,2.5,2470,4565,2.0,0,0,3,7,2470,0,2005,98056,47.513999999999996,-122.189,2470,5064,180.16194331983806
1281,345000,3,1.0,1250,17380,1.0,0,0,4,7,1250,0,1970,98072,47.7502,-122.10799999999999,1410,18200,276.0
1283,371025,3,2.0,1530,8925,1.0,0,0,3,7,1530,0,1977,98011,47.736000000000004,-122.199,2040,8856,242.5
1284,355000,2,1.0,960,6250,1.0,0,0,3,6,960,0,1916,98136,47.5491,-122.38600000000001,1350,6250,369.7916666666667
1285,270000,3,1.0,1240,14110,1.0,0,0,4,7,1240,0,1972,98058,47.4579,-122.09,2060,19350,217.74193548387098
1286,425000,4,2.75,2440,15349,2.0,0,1,4,7,2440,0,1957,98198,47.4117,-122.333,2280,9250,174.18032786885246
1287,364808,3,1.75,2320,7875,1.0,0,0,3,8,1620,700,1967,98058,47.4524,-122.146,1990,9720,157.2448275862069
1288,320000,3,2.25,1580,6561,1.0,0,0,3,8,1200,380,1981,98058,47.4394,-122.14,1710,7241,202.53164556962025
1289,325000,4,2.5,2963,5797,2.0,0,0,3,9,2963,0,2006,98030,47.3831,-122.185,2665,6119,109.68612892338845
1290,350000,3,2.25,2470,10290,2.0,0,0,3,8,2230,240,1984,98058,47.4459,-122.124,1970,10150,141.7004048582996
1291,170000,3,1.5,1370,10176,1.0,0,0,3,6,1370,0,1947,98168,47.4738,-122.26299999999999,1650,10176,124.08759124087591
1292,255000,2,1.0,960,28717,1.0,0,0,4,6,960,0,1984,98070,47.3356,-122.50200000000001,1860,28717,265.625
1293,550000,3,1.0,1130,7500,1.0,0,0,3,7,880,250,1947,98117,47.6973,-122.389,2190,5250,486.72566371681415
1294,835000,4,4.25,4930,25714,2.0,0,0,3,12,4930,0,2005,98092,47.3069,-122.148,3620,23035,169.3711967545639
1295,420000,3,1.0,1150,5120,1.0,0,0,4,6,800,350,1946,98116,47.5588,-122.39200000000001,1220,5120,365.2173913043478
1296,925000,4,2.5,2190,7350,2.5,0,0,5,8,2190,0,1958,98040,47.5786,-122.236,1880,7350,422.3744292237443
1297,389250,2,1.5,1490,4080,1.0,0,0,3,7,930,560,1956,98126,47.5344,-122.381,1320,4080,261.241610738255
1298,748000,3,2.5,2600,10183,1.0,0,0,3,8,1300,1300,2004,98033,47.6984,-122.20100000000001,1860,10401,287.6923076923077
1299,284000,3,1.75,1530,9600,1.0,0,0,3,7,1200,330,1988,98042,47.3594,-122.07600000000001,1680,9680,185.62091503267973
1300,588000,4,2.0,1680,5000,1.0,0,0,3,7,980,700,1950,98115,47.6858,-122.286,1680,6000,350.0
1301,372500,3,1.75,1680,8648,1.0,0,0,4,7,1680,0,1963,98133,47.7338,-122.33200000000001,1290,8147,221.72619047619048
1302,285000,4,3.0,1900,7194,2.0,0,0,4,7,1900,0,1988,98042,47.3768,-122.117,1690,7194,150.0
1303,360000,3,1.0,1570,9467,1.0,0,0,3,7,1570,0,1954,98177,47.7683,-122.359,1570,9100,229.29936305732485
1304,275000,3,1.0,1370,17859,1.0,0,0,4,7,1150,220,1930,98024,47.5617,-121.859,1460,47044,200.72992700729927
1305,428000,2,2.0,1350,4225,1.0,0,0,3,8,1350,0,2003,98053,47.7106,-122.03,1660,4225,317.037037037037
1306,847000,6,2.5,3010,17864,2.0,0,0,3,8,3010,0,1969,98177,47.7209,-122.37200000000001,2560,11532,281.3953488372093
1307,316000,3,1.0,1010,7838,1.0,0,0,4,6,1010,0,1977,98019,47.7422,-121.98100000000001,1380,8128,312.8712871287129
1308,375000,3,2.5,2050,7205,2.0,0,0,3,8,2050,0,2000,98003,47.3487,-122.304,2050,7264,182.9268292682927
1309,533000,3,1.0,1670,4080,1.0,0,0,3,7,1170,500,1967,98115,47.6899,-122.321,1560,4080,319.1616766467066
1310,556000,5,2.5,3840,16905,2.0,0,0,3,11,3840,0,1991,98023,47.2996,-122.34200000000001,3270,12133,144.79166666666666
1311,225000,4,2.0,2220,14120,1.0,0,0,3,7,1200,1020,1966,98042,47.361000000000004,-122.116,1300,9709,101.35135135135135
1312,537250,4,2.5,2590,9530,1.0,0,0,4,8,1640,950,1978,98155,47.7752,-122.285,2710,10970,207.43243243243242
1313,255000,3,1.0,1180,13650,1.0,0,0,4,7,1180,0,1967,98058,47.4551,-122.154,1460,11730,216.10169491525423
1314,530000,4,2.5,2950,4836,2.0,0,0,3,7,2950,0,2006,98059,47.479,-122.12899999999999,2120,4750,179.66101694915255
1316,595000,3,2.75,2150,31238,2.0,0,0,3,9,2150,0,1996,98014,47.6596,-121.96,2650,38307,276.74418604651163
1317,548000,4,2.0,2100,8880,1.0,0,0,4,7,2100,0,1958,98008,47.6115,-122.124,1280,9102,260.95238095238096
1318,234975,3,1.75,1650,8073,1.0,0,0,3,7,1100,550,1980,98092,47.3187,-122.182,1280,8073,142.4090909090909
1319,600000,3,1.75,1620,1325,2.5,0,0,3,9,1430,190,2005,98102,47.6498,-122.321,1750,1572,370.3703703703704
1320,432000,4,1.0,1750,12528,1.0,0,0,4,7,1750,0,1967,98072,47.743,-122.09700000000001,1550,14120,246.85714285714286
1321,455000,3,1.5,1380,6657,2.0,0,0,3,7,1380,0,1986,98034,47.7085,-122.21700000000001,1420,8187,329.71014492753625
1322,279950,3,1.75,1510,11234,1.0,0,0,3,7,1210,300,1965,98155,47.7571,-122.32799999999999,2080,9076,185.39735099337747
1323,267500,3,1.5,1600,9072,1.0,0,0,4,7,1600,0,1963,98030,47.3737,-122.21600000000001,1710,8000,167.1875
1324,620000,4,2.5,1840,220308,2.0,0,0,3,8,1840,0,2000,98038,47.4306,-122.04899999999999,1890,65340,336.95652173913044
1325,110000,2,1.0,830,7590,1.0,0,0,2,6,830,0,1943,98166,47.4784,-122.335,980,7590,132.53012048192772
1326,625000,3,3.5,1810,1846,2.0,0,0,4,8,1440,370,2009,98122,47.607,-122.305,1480,3600,345.30386740331494
1327,389000,2,1.0,910,7000,1.0,0,0,3,7,910,0,1952,98115,47.6999,-122.305,1260,7528,427.4725274725275
1329,788500,4,2.25,2510,133729,2.0,0,0,4,8,2510,0,1977,98027,47.4569,-122.02,2510,69696,314.1434262948207
1330,567000,5,2.25,2100,6936,1.0,0,0,3,8,1600,500,1974,98033,47.6737,-122.169,2100,8661,270.0
1331,515000,2,2.25,2690,15000,1.0,0,2,3,8,1870,820,1987,98023,47.3361,-122.353,2690,15000,191.44981412639405
1332,605000,4,2.5,2430,11870,1.0,0,0,5,8,1590,840,1968,98155,47.7761,-122.285,2430,9600,248.97119341563786
1333,430000,4,3.75,2452,4800,2.0,0,0,3,7,2452,0,1936,98055,47.4744,-122.213,1180,4800,175.36704730831974
1334,805000,2,1.75,1550,6000,1.0,0,1,3,7,1550,0,1920,98199,47.6712,-122.40899999999999,2360,6000,519.3548387096774
1335,567500,3,2.5,2080,4556,2.0,0,0,3,8,2080,0,1999,98074,47.6036,-122.014,1530,5606,272.83653846153845
1336,647500,3,1.75,1290,3870,1.0,0,0,5,7,1290,0,1916,98144,47.5873,-122.29,2020,5850,501.93798449612405
1337,495000,2,1.75,1850,2530,2.5,0,0,4,7,1850,0,1903,98122,47.6106,-122.31,1500,1795,267.56756756756755
1338,825000,4,2.5,3370,5000,2.0,0,0,3,9,3370,0,2006,98027,47.541000000000004,-121.99799999999999,3370,5237,244.80712166172106
1339,435000,4,2.25,2730,7506,2.0,0,0,4,8,2730,0,1987,98058,47.4627,-122.152,2390,8015,159.34065934065933
1340,445950,3,1.75,1300,7800,1.0,0,0,5,7,1300,0,1968,98034,47.7321,-122.195,1520,7344,343.03846153846155
1342,780000,4,3.0,2440,3600,1.5,0,0,5,8,1480,960,1929,98103,47.6853,-122.331,1770,4000,319.672131147541
1343,274500,3,2.25,1720,9000,1.0,0,0,4,8,1320,400,1969,98023,47.3191,-122.383,1930,8000,159.59302325581396
1344,729953,5,3.0,3230,5167,1.5,0,0,4,8,2000,1230,1909,98133,47.7053,-122.34,1509,1626,225.99164086687307
1345,464950,3,1.5,1200,890,2.0,0,0,3,8,1030,170,2008,98109,47.6384,-122.34200000000001,1230,2120,387.4583333333333
1346,620000,4,1.75,2350,18800,1.0,0,2,3,8,2350,0,1959,98005,47.5904,-122.177,3050,14640,263.82978723404256
1347,735000,4,3.5,3100,5600,2.0,0,0,3,9,3100,0,2005,98075,47.5968,-121.978,3080,5600,237.09677419354838
1348,450000,4,2.25,2040,9565,1.0,0,0,3,8,1400,640,1959,98133,47.7356,-122.335,1890,8580,220.58823529411765
1349,450000,4,1.0,2000,4676,1.5,0,0,3,7,1250,750,1916,98118,47.5529,-122.26799999999999,1140,4676,225.0
1350,842500,4,2.5,2160,5298,2.5,0,0,4,9,2160,0,1902,98122,47.6106,-122.31,1720,2283,390.0462962962963
1351,360000,3,2.0,1970,79714,1.0,0,0,3,7,1070,900,1979,98058,47.4674,-122.10700000000001,1890,36626,182.74111675126903
1352,585000,3,2.5,2270,100545,2.0,0,0,3,8,2270,0,1998,98070,47.4815,-122.47,1277,100545,257.70925110132157
1353,461000,3,2.25,1850,7923,1.0,0,0,4,7,1150,700,1977,98033,47.7011,-122.171,1780,7420,249.1891891891892
1354,345000,2,1.0,1350,4494,1.0,0,0,3,7,920,430,1949,98126,47.5315,-122.38,1470,5225,255.55555555555554
1356,643000,4,2.5,2270,8391,2.0,0,0,3,8,2270,0,1988,98029,47.574,-122.01299999999999,2420,8391,283.2599118942731
1357,690000,4,2.5,2820,8307,2.0,0,0,3,9,2820,0,1990,98074,47.6253,-122.027,2820,8307,244.68085106382978
1358,282000,4,1.0,1200,11111,1.5,0,0,3,7,1200,0,1949,98155,47.7529,-122.306,1350,9113,235.0
1359,549000,3,1.75,2000,6130,1.0,0,0,4,8,1120,880,1951,98117,47.6925,-122.38799999999999,2140,7150,274.5
1360,815000,3,2.0,2310,6000,2.0,0,1,4,9,1560,750,1926,98199,47.648,-122.395,2000,6000,352.8138528138528
1362,700000,3,2.25,2330,11424,2.0,0,0,4,8,2330,0,1984,98052,47.6386,-122.11,2050,11448,300.42918454935625
1363,933399,3,2.5,3940,10360,2.0,0,0,3,9,3110,830,1992,98052,47.6468,-122.116,2720,11941,236.9032994923858
1364,290000,3,1.0,1440,11250,1.0,0,0,3,7,1440,0,1967,98055,47.4627,-122.213,2200,11250,201.38888888888889
1365,372000,4,1.75,1960,9300,1.0,0,0,5,7,1340,620,1979,98045,47.4487,-121.772,1500,9752,189.79591836734693
1366,450000,2,1.75,1250,2890,1.0,0,0,4,7,790,460,1920,98103,47.6795,-122.353,1500,3225,360.0
1367,303700,3,2.5,1981,5700,2.0,0,0,3,8,1981,0,2010,98030,47.3668,-122.178,1981,5894,153.30641090358404
1368,672000,4,2.5,2440,10049,2.0,0,0,4,9,2440,0,1989,98029,47.5744,-121.993,2820,8484,275.40983606557376
1369,334000,4,1.5,1150,9360,1.5,0,0,3,6,1150,0,1970,98034,47.7197,-122.17299999999999,1480,8155,290.4347826086956
1370,260000,2,1.0,1120,5650,1.0,0,0,3,6,1120,0,1944,98178,47.4979,-122.241,1270,6875,232.14285714285714
1371,749950,3,1.75,1800,5700,1.0,0,0,4,8,1000,800,1941,98119,47.6491,-122.367,1680,5350,416.6388888888889
1372,330000,4,2.25,2380,122038,2.0,0,0,4,8,2380,0,1984,98022,47.2624,-122.015,2030,48000,138.65546218487395
1373,830000,5,3.0,2920,2808,2.0,0,0,3,8,2140,780,1960,98103,47.653999999999996,-122.34200000000001,1620,1544,284.24657534246575
1375,320000,3,1.0,1560,7552,1.0,0,0,4,6,910,650,1948,98155,47.7552,-122.32700000000001,1200,8152,205.12820512820514
1376,260000,2,1.0,1550,15250,1.5,0,0,5,7,1550,0,1920,98038,47.407,-122.045,1520,34929,167.74193548387098
1377,225000,3,2.0,1700,11475,1.0,0,0,5,6,970,730,1945,98146,47.4851,-122.338,1560,11475,132.35294117647058
1378,279200,1,1.0,640,6350,1.0,0,0,3,5,640,0,1939,98117,47.6976,-122.359,1270,6350,436.25
1379,520000,4,3.5,2680,10000,2.0,0,0,3,8,2040,640,1942,98125,47.726000000000006,-122.296,1530,8000,194.02985074626866
1380,505000,3,2.5,1860,8060,2.0,0,0,4,8,1860,0,1987,98029,47.5674,-122.01700000000001,1850,4661,271.505376344086
1381,234000,3,1.75,1490,8366,1.0,0,0,4,7,1010,480,1975,98042,47.375,-122.14,1490,7469,157.04697986577182
1382,503000,4,2.5,2470,5044,2.0,0,0,3,9,2470,0,2005,98155,47.7728,-122.271,2790,5583,203.6437246963563
1383,606000,4,2.25,2390,8858,1.0,0,0,4,8,1740,650,1979,98033,47.6925,-122.184,2240,8858,253.55648535564853
1384,433500,3,1.0,1230,6000,1.0,0,0,4,7,780,450,1937,98115,47.6839,-122.281,1570,5000,352.4390243902439
1385,250000,3,1.5,2840,10182,1.0,0,0,3,8,1510,1330,1951,98056,47.523999999999994,-122.2,2210,9669,88.02816901408451
1386,719000,3,2.5,2120,9307,2.0,0,0,4,9,2120,0,1984,98006,47.5477,-122.141,2290,11524,339.1509433962264
1387,381000,3,2.0,1770,14400,1.0,0,0,4,8,1770,0,1959,98166,47.415,-122.337,1900,14400,215.25423728813558
1388,267000,3,2.5,2495,4400,2.0,0,0,3,8,2495,0,2007,98001,47.288000000000004,-122.28299999999999,2434,4400,107.01402805611222
1389,275000,1,0.75,1170,14149,1.0,0,0,5,7,880,290,1962,98022,47.2653,-121.91,1130,24513,235.04273504273505
1390,651000,4,2.5,2740,7140,2.0,0,0,3,8,2740,0,1993,98074,47.6334,-122.021,2260,7035,237.5912408759124
1391,439000,2,1.0,1050,5671,1.0,0,0,3,7,850,200,1949,98115,47.6767,-122.286,1850,5243,418.0952380952381
1392,325000,2,1.0,1130,5070,1.0,0,0,4,7,1130,0,1955,98146,47.5141,-122.37700000000001,860,6300,287.6106194690266
1393,490000,2,1.0,880,6380,1.0,0,0,3,7,880,0,1938,98115,47.6924,-122.322,1340,6380,556.8181818181819
1394,519900,4,2.5,2403,6172,2.0,0,0,3,9,2403,0,1999,98028,47.7361,-122.234,2380,6075,216.354556803995
1395,545000,4,2.75,3410,35040,2.0,0,0,3,9,3410,0,1984,98038,47.4054,-122.03,2580,37263,159.8240469208211
